case_id,split,dataset_label,fg_id,bg_id,foreground_category,background_category,candidate_source,candidate_id,model_rank,is_top3,score,tier,label,x,y,w,h,model_version,runtime_ms
opa_test_009,test,1,13433,500165,dog,dog,prior_pool,prior_08,12,no,0.9988,recommended,推荐,0.705743,0.12,0.294257,0.5828,simopa-rgb-mask-v1,31
opa_test_009,test,1,13433,500165,dog,dog,prior_pool,prior_09,13,no,0.0589,rejected,不推荐,0.08,0.18,0.294257,0.5828,simopa-rgb-mask-v1,25
opa_test_051,test,0,3332,333599,dog,dog,opa_position,opa_position,1,yes,0.0,rejected,不推荐,0.131148,0.2375,0.220141,0.2875,simopa-rgb-mask-v1,207
opa_test_051,test,0,3332,333599,dog,dog,prior_pool,prior_01,2,yes,0.0,rejected,不推荐,0.38,0.58,0.215756,0.2879,simopa-rgb-mask-v1,27
opa_test_051,test,0,3332,333599,dog,dog,prior_pool,prior_02,3,yes,0.0,rejected,不推荐,0.42,0.3,0.215756,0.2879,simopa-rgb-mask-v1,27
opa_test_051,test,0,3332,333599,dog,dog,prior_pool,prior_03,4,no,0.0,rejected,不推荐,0.15,0.55,0.215756,0.2879,simopa-rgb-mask-v1,26
opa_test_051,test,0,3332,333599,dog,dog,prior_pool,prior_04,5,no,0.0,rejected,不推荐,0.55,0.55,0.215756,0.2879,simopa-rgb-mask-v1,25
opa_test_051,test,0,3332,333599,dog,dog,prior_pool,prior_05,6,no,0.0,rejected,不推荐,0.52,0.46,0.215756,0.2879,simopa-rgb-mask-v1,27
opa_test_051,test,0,3332,333599,dog,dog,prior_pool,prior_06,7,no,0.0,rejected,不推荐,0.25,0.3,0.215756,0.2879,simopa-rgb-mask-v1,29
opa_test_051,test,0,3332,333599,dog,dog,prior_pool,prior_07,8,no,0.0,rejected,不推荐,0.6,0.3,0.215756,0.2879,simopa-rgb-mask-v1,27
opa_test_051,test,0,3332,333599,dog,dog,prior_pool,prior_08,9,no,0.0,rejected,不推荐,0.72,0.12,0.215756,0.2879,simopa-rgb-mask-v1,27
opa_test_051,test,0,3332,333599,dog,dog,prior_pool,prior_09,10,no,0.0,rejected,不推荐,0.08,0.18,0.215756,0.2879,simopa-rgb-mask-v1,27
opa_test_051,test,0,3332,333599,dog,dog,prior_pool,prior_10,11,no,0.0,rejected,不推荐,0.04,0.68,0.215756,0.2879,simopa-rgb-mask-v1,28
opa_test_051,test,0,3332,333599,dog,dog,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.78,0.52,0.215756,0.2879,simopa-rgb-mask-v1,39
opa_test_051,test,0,3332,333599,dog,dog,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.215756,0.2879,simopa-rgb-mask-v1,41
opa_test_052,test,0,55695,503008,horse,horse,prior_pool,prior_10,1,yes,0.9756,recommended,推荐,0.04,0.670734,0.3474,0.329266,simopa-rgb-mask-v1,26
opa_test_052,test,0,55695,503008,horse,horse,opa_position,opa_position,2,yes,0.0,rejected,不推荐,0.56875,0.258929,0.346875,0.328125,simopa-rgb-mask-v1,211
opa_test_052,test,0,55695,503008,horse,horse,prior_pool,prior_01,3,yes,0.0,rejected,不推荐,0.38,0.58,0.3474,0.329266,simopa-rgb-mask-v1,27
opa_test_052,test,0,55695,503008,horse,horse,prior_pool,prior_02,4,no,0.0,rejected,不推荐,0.42,0.3,0.3474,0.329266,simopa-rgb-mask-v1,26
opa_test_052,test,0,55695,503008,horse,horse,prior_pool,prior_03,5,no,0.0,rejected,不推荐,0.15,0.55,0.3474,0.329266,simopa-rgb-mask-v1,27
opa_test_052,test,0,55695,503008,horse,horse,prior_pool,prior_04,6,no,0.0,rejected,不推荐,0.55,0.55,0.3474,0.329266,simopa-rgb-mask-v1,26
opa_test_052,test,0,55695,503008,horse,horse,prior_pool,prior_05,7,no,0.0,rejected,不推荐,0.52,0.46,0.3474,0.329266,simopa-rgb-mask-v1,26
opa_test_052,test,0,55695,503008,horse,horse,prior_pool,prior_06,8,no,0.0,rejected,不推荐,0.25,0.3,0.3474,0.329266,simopa-rgb-mask-v1,26
opa_test_052,test,0,55695,503008,horse,horse,prior_pool,prior_07,9,no,0.0,rejected,不推荐,0.6,0.3,0.3474,0.329266,simopa-rgb-mask-v1,26
opa_test_052,test,0,55695,503008,horse,horse,prior_pool,prior_08,10,no,0.0,rejected,不推荐,0.6526,0.12,0.3474,0.329266,simopa-rgb-mask-v1,27
opa_test_052,test,0,55695,503008,horse,horse,prior_pool,prior_09,11,no,0.0,rejected,不推荐,0.08,0.18,0.3474,0.329266,simopa-rgb-mask-v1,27
opa_test_052,test,0,55695,503008,horse,horse,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.6526,0.52,0.3474,0.329266,simopa-rgb-mask-v1,26
opa_test_052,test,0,55695,503008,horse,horse,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.3474,0.329266,simopa-rgb-mask-v1,33
opa_test_053,test,0,61157,186413,sheep,sheep,prior_pool,prior_01,1,yes,1.0,recommended,推荐,0.38,0.58,0.3829,0.354913,simopa-rgb-mask-v1,26
opa_test_053,test,0,61157,186413,sheep,sheep,prior_pool,prior_03,2,yes,1.0,recommended,推荐,0.15,0.55,0.3829,0.354913,simopa-rgb-mask-v1,25
opa_test_053,test,0,61157,186413,sheep,sheep,prior_pool,prior_04,3,yes,1.0,recommended,推荐,0.55,0.55,0.3829,0.354913,simopa-rgb-mask-v1,25
opa_test_053,test,0,61157,186413,sheep,sheep,prior_pool,prior_10,4,no,1.0,recommended,推荐,0.04,0.645087,0.3829,0.354913,simopa-rgb-mask-v1,28
opa_test_053,test,0,61157,186413,sheep,sheep,prior_pool,prior_11,5,no,0.9999,recommended,推荐,0.6171,0.52,0.3829,0.354913,simopa-rgb-mask-v1,25
opa_test_053,test,0,61157,186413,sheep,sheep,prior_pool,prior_06,6,no,0.9955,recommended,推荐,0.25,0.3,0.3829,0.354913,simopa-rgb-mask-v1,27
opa_test_053,test,0,61157,186413,sheep,sheep,prior_pool,prior_12,7,no,0.036,rejected,不推荐,0.3,0.2,0.3829,0.354913,simopa-rgb-mask-v1,26
opa_test_053,test,0,61157,186413,sheep,sheep,prior_pool,prior_02,8,no,0.0049,rejected,不推荐,0.42,0.3,0.3829,0.354913,simopa-rgb-mask-v1,25
opa_test_053,test,0,61157,186413,sheep,sheep,prior_pool,prior_08,9,no,0.0019,rejected,不推荐,0.6171,0.12,0.3829,0.354913,simopa-rgb-mask-v1,25
opa_test_053,test,0,61157,186413,sheep,sheep,prior_pool,prior_09,10,no,0.0018,rejected,不推荐,0.08,0.18,0.3829,0.354913,simopa-rgb-mask-v1,24
opa_test_053,test,0,61157,186413,sheep,sheep,opa_position,opa_position,11,no,0.0,rejected,不推荐,0.342187,0.470726,0.382812,0.351288,simopa-rgb-mask-v1,199
opa_test_053,test,0,61157,186413,sheep,sheep,prior_pool,prior_05,12,no,0.0,rejected,不推荐,0.52,0.46,0.3829,0.354913,simopa-rgb-mask-v1,25
opa_test_053,test,0,61157,186413,sheep,sheep,prior_pool,prior_07,13,no,0.0,rejected,不推荐,0.6,0.3,0.3829,0.354913,simopa-rgb-mask-v1,26
opa_test_054,test,0,164841,57284,bus,bus,prior_pool,prior_01,1,yes,0.8239,recommended,推荐,0.38,0.58,0.5012,0.307984,simopa-rgb-mask-v1,26
opa_test_054,test,0,164841,57284,bus,bus,prior_pool,prior_04,2,yes,0.0019,rejected,不推荐,0.4988,0.55,0.5012,0.307984,simopa-rgb-mask-v1,25
opa_test_054,test,0,164841,57284,bus,bus,prior_pool,prior_10,3,yes,0.0013,rejected,不推荐,0.04,0.68,0.5012,0.307984,simopa-rgb-mask-v1,24
opa_test_054,test,0,164841,57284,bus,bus,opa_position,opa_position,4,no,0.0,rejected,不推荐,0.0375,0.514583,0.5,0.308333,simopa-rgb-mask-v1,201
opa_test_054,test,0,164841,57284,bus,bus,prior_pool,prior_02,5,no,0.0,rejected,不推荐,0.42,0.3,0.5012,0.307984,simopa-rgb-mask-v1,24
opa_test_054,test,0,164841,57284,bus,bus,prior_pool,prior_03,6,no,0.0,rejected,不推荐,0.15,0.55,0.5012,0.307984,simopa-rgb-mask-v1,26
opa_test_054,test,0,164841,57284,bus,bus,prior_pool,prior_05,7,no,0.0,rejected,不推荐,0.4988,0.46,0.5012,0.307984,simopa-rgb-mask-v1,25
opa_test_054,test,0,164841,57284,bus,bus,prior_pool,prior_06,8,no,0.0,rejected,不推荐,0.25,0.3,0.5012,0.307984,simopa-rgb-mask-v1,24
opa_test_054,test,0,164841,57284,bus,bus,prior_pool,prior_07,9,no,0.0,rejected,不推荐,0.4988,0.3,0.5012,0.307984,simopa-rgb-mask-v1,25
opa_test_054,test,0,164841,57284,bus,bus,prior_pool,prior_08,10,no,0.0,rejected,不推荐,0.4988,0.12,0.5012,0.307984,simopa-rgb-mask-v1,25
opa_test_054,test,0,164841,57284,bus,bus,prior_pool,prior_09,11,no,0.0,rejected,不推荐,0.08,0.18,0.5012,0.307984,simopa-rgb-mask-v1,25
opa_test_054,test,0,164841,57284,bus,bus,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.4988,0.52,0.5012,0.307984,simopa-rgb-mask-v1,24
opa_test_054,test,0,164841,57284,bus,bus,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.5012,0.307984,simopa-rgb-mask-v1,24
opa_test_055,test,0,575108,124979,bench,bench,prior_pool,prior_01,1,yes,1.0,recommended,推荐,0.38,0.58,0.227054,0.2376,simopa-rgb-mask-v1,25
opa_test_055,test,0,575108,124979,bench,bench,prior_pool,prior_03,2,yes,1.0,recommended,推荐,0.15,0.55,0.227054,0.2376,simopa-rgb-mask-v1,23
opa_test_055,test,0,575108,124979,bench,bench,prior_pool,prior_04,3,yes,1.0,recommended,推荐,0.55,0.55,0.227054,0.2376,simopa-rgb-mask-v1,24
opa_test_055,test,0,575108,124979,bench,bench,prior_pool,prior_10,4,no,1.0,recommended,推荐,0.04,0.68,0.227054,0.2376,simopa-rgb-mask-v1,27
opa_test_055,test,0,575108,124979,bench,bench,prior_pool,prior_11,5,no,1.0,recommended,推荐,0.772946,0.52,0.227054,0.2376,simopa-rgb-mask-v1,25
opa_test_055,test,0,575108,124979,bench,bench,prior_pool,prior_08,6,no,0.6183,acceptable,可接受,0.72,0.12,0.227054,0.2376,simopa-rgb-mask-v1,26
opa_test_055,test,0,575108,124979,bench,bench,prior_pool,prior_09,7,no,0.3076,rejected,不推荐,0.08,0.18,0.227054,0.2376,simopa-rgb-mask-v1,25
opa_test_055,test,0,575108,124979,bench,bench,prior_pool,prior_05,8,no,0.0017,rejected,不推荐,0.52,0.46,0.227054,0.2376,simopa-rgb-mask-v1,24
opa_test_055,test,0,575108,124979,bench,bench,opa_position,opa_position,9,no,0.0,rejected,不推荐,0.721875,0.258294,0.225,0.236967,simopa-rgb-mask-v1,213
opa_test_055,test,0,575108,124979,bench,bench,prior_pool,prior_02,10,no,0.0,rejected,不推荐,0.42,0.3,0.227054,0.2376,simopa-rgb-mask-v1,25
opa_test_055,test,0,575108,124979,bench,bench,prior_pool,prior_06,11,no,0.0,rejected,不推荐,0.25,0.3,0.227054,0.2376,simopa-rgb-mask-v1,27
opa_test_055,test,0,575108,124979,bench,bench,prior_pool,prior_07,12,no,0.0,rejected,不推荐,0.6,0.3,0.227054,0.2376,simopa-rgb-mask-v1,25
opa_test_055,test,0,575108,124979,bench,bench,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.227054,0.2376,simopa-rgb-mask-v1,34
opa_test_056,test,0,126084,180967,bicycle,bicycle,prior_pool,prior_06,1,yes,0.9999,recommended,推荐,0.25,0.3,0.091453,0.3027,simopa-rgb-mask-v1,24
opa_test_056,test,0,126084,180967,bicycle,bicycle,prior_pool,prior_03,2,yes,0.9967,recommended,推荐,0.15,0.55,0.091453,0.3027,simopa-rgb-mask-v1,22
opa_test_056,test,0,126084,180967,bicycle,bicycle,prior_pool,prior_02,3,yes,0.9794,recommended,推荐,0.42,0.3,0.091453,0.3027,simopa-rgb-mask-v1,23
opa_test_056,test,0,126084,180967,bicycle,bicycle,prior_pool,prior_10,4,no,0.0061,rejected,不推荐,0.04,0.68,0.091453,0.3027,simopa-rgb-mask-v1,24
opa_test_056,test,0,126084,180967,bicycle,bicycle,prior_pool,prior_12,5,no,0.0033,rejected,不推荐,0.3,0.2,0.091453,0.3027,simopa-rgb-mask-v1,22
opa_test_056,test,0,126084,180967,bicycle,bicycle,prior_pool,prior_05,6,no,0.0015,rejected,不推荐,0.52,0.46,0.091453,0.3027,simopa-rgb-mask-v1,22
opa_test_056,test,0,126084,180967,bicycle,bicycle,prior_pool,prior_01,7,no,0.0008,rejected,不推荐,0.38,0.58,0.091453,0.3027,simopa-rgb-mask-v1,23
opa_test_056,test,0,126084,180967,bicycle,bicycle,opa_position,opa_position,8,no,0.0,rejected,不推荐,0.498,0.237237,0.09,0.3003,simopa-rgb-mask-v1,199
opa_test_056,test,0,126084,180967,bicycle,bicycle,prior_pool,prior_04,9,no,0.0,rejected,不推荐,0.55,0.55,0.091453,0.3027,simopa-rgb-mask-v1,25
opa_test_056,test,0,126084,180967,bicycle,bicycle,prior_pool,prior_07,10,no,0.0,rejected,不推荐,0.6,0.3,0.091453,0.3027,simopa-rgb-mask-v1,23
opa_test_056,test,0,126084,180967,bicycle,bicycle,prior_pool,prior_08,11,no,0.0,rejected,不推荐,0.72,0.12,0.091453,0.3027,simopa-rgb-mask-v1,23
opa_test_056,test,0,126084,180967,bicycle,bicycle,prior_pool,prior_09,12,no,0.0,rejected,不推荐,0.08,0.18,0.091453,0.3027,simopa-rgb-mask-v1,23
opa_test_056,test,0,126084,180967,bicycle,bicycle,prior_pool,prior_11,13,no,0.0,rejected,不推荐,0.78,0.52,0.091453,0.3027,simopa-rgb-mask-v1,22
opa_test_057,test,0,1084923,414401,cake,cake,prior_pool,prior_05,1,yes,1.0,recommended,推荐,0.52,0.46,0.1496,0.139948,simopa-rgb-mask-v1,26
opa_test_057,test,0,1084923,414401,cake,cake,prior_pool,prior_10,2,yes,1.0,recommended,推荐,0.04,0.68,0.1496,0.139948,simopa-rgb-mask-v1,25
opa_test_057,test,0,1084923,414401,cake,cake,prior_pool,prior_11,3,yes,1.0,recommended,推荐,0.78,0.52,0.1496,0.139948,simopa-rgb-mask-v1,26
opa_test_057,test,0,1084923,414401,cake,cake,prior_pool,prior_04,4,no,0.9999,recommended,推荐,0.55,0.55,0.1496,0.139948,simopa-rgb-mask-v1,27
opa_test_057,test,0,1084923,414401,cake,cake,prior_pool,prior_01,5,no,0.9994,recommended,推荐,0.38,0.58,0.1496,0.139948,simopa-rgb-mask-v1,27
opa_test_057,test,0,1084923,414401,cake,cake,prior_pool,prior_03,6,no,0.3872,rejected,不推荐,0.15,0.55,0.1496,0.139948,simopa-rgb-mask-v1,25
opa_test_057,test,0,1084923,414401,cake,cake,prior_pool,prior_09,7,no,0.0001,rejected,不推荐,0.08,0.18,0.1496,0.139948,simopa-rgb-mask-v1,25
opa_test_057,test,0,1084923,414401,cake,cake,opa_position,opa_position,8,no,0.0,rejected,不推荐,0.207813,0.14375,0.148438,0.139063,simopa-rgb-mask-v1,208
opa_test_057,test,0,1084923,414401,cake,cake,prior_pool,prior_02,9,no,0.0,rejected,不推荐,0.42,0.3,0.1496,0.139948,simopa-rgb-mask-v1,27
opa_test_057,test,0,1084923,414401,cake,cake,prior_pool,prior_06,10,no,0.0,rejected,不推荐,0.25,0.3,0.1496,0.139948,simopa-rgb-mask-v1,25
opa_test_057,test,0,1084923,414401,cake,cake,prior_pool,prior_07,11,no,0.0,rejected,不推荐,0.6,0.3,0.1496,0.139948,simopa-rgb-mask-v1,26
opa_test_057,test,0,1084923,414401,cake,cake,prior_pool,prior_08,12,no,0.0,rejected,不推荐,0.72,0.12,0.1496,0.139948,simopa-rgb-mask-v1,28
opa_test_057,test,0,1084923,414401,cake,cake,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.1496,0.139948,simopa-rgb-mask-v1,26
opa_test_058,test,0,341620,64389,toothbrush,vase,prior_pool,prior_03,1,yes,0.0003,rejected,不推荐,0.15,0.55,0.157071,0.1725,simopa-rgb-mask-v1,24
opa_test_058,test,0,341620,64389,toothbrush,vase,opa_position,opa_position,2,yes,0.0,rejected,不推荐,0.358333,0.422222,0.15625,0.172222,simopa-rgb-mask-v1,213
opa_test_058,test,0,341620,64389,toothbrush,vase,prior_pool,prior_01,3,yes,0.0,rejected,不推荐,0.38,0.58,0.157071,0.1725,simopa-rgb-mask-v1,25
opa_test_058,test,0,341620,64389,toothbrush,vase,prior_pool,prior_02,4,no,0.0,rejected,不推荐,0.42,0.3,0.157071,0.1725,simopa-rgb-mask-v1,24
opa_test_058,test,0,341620,64389,toothbrush,vase,prior_pool,prior_04,5,no,0.0,rejected,不推荐,0.55,0.55,0.157071,0.1725,simopa-rgb-mask-v1,24
opa_test_058,test,0,341620,64389,toothbrush,vase,prior_pool,prior_05,6,no,0.0,rejected,不推荐,0.52,0.46,0.157071,0.1725,simopa-rgb-mask-v1,23
opa_test_058,test,0,341620,64389,toothbrush,vase,prior_pool,prior_06,7,no,0.0,rejected,不推荐,0.25,0.3,0.157071,0.1725,simopa-rgb-mask-v1,23
opa_test_058,test,0,341620,64389,toothbrush,vase,prior_pool,prior_07,8,no,0.0,rejected,不推荐,0.6,0.3,0.157071,0.1725,simopa-rgb-mask-v1,24
opa_test_058,test,0,341620,64389,toothbrush,vase,prior_pool,prior_08,9,no,0.0,rejected,不推荐,0.72,0.12,0.157071,0.1725,simopa-rgb-mask-v1,24
opa_test_058,test,0,341620,64389,toothbrush,vase,prior_pool,prior_09,10,no,0.0,rejected,不推荐,0.08,0.18,0.157071,0.1725,simopa-rgb-mask-v1,24
opa_test_058,test,0,341620,64389,toothbrush,vase,prior_pool,prior_10,11,no,0.0,rejected,不推荐,0.04,0.68,0.157071,0.1725,simopa-rgb-mask-v1,26
opa_test_058,test,0,341620,64389,toothbrush,vase,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.78,0.52,0.157071,0.1725,simopa-rgb-mask-v1,32
opa_test_058,test,0,341620,64389,toothbrush,vase,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.157071,0.1725,simopa-rgb-mask-v1,33
opa_test_059,test,0,341604,73009,toothbrush,toothbrush,opa_position,opa_position,1,yes,0.0,rejected,不推荐,0.418667,0.012,0.389333,0.048,simopa-rgb-mask-v1,202
opa_test_059,test,0,341604,73009,toothbrush,toothbrush,prior_pool,prior_01,2,yes,0.0,rejected,不推荐,0.38,0.58,0.3916,0.05,simopa-rgb-mask-v1,25
opa_test_059,test,0,341604,73009,toothbrush,toothbrush,prior_pool,prior_02,3,yes,0.0,rejected,不推荐,0.42,0.3,0.3916,0.05,simopa-rgb-mask-v1,23
opa_test_059,test,0,341604,73009,toothbrush,toothbrush,prior_pool,prior_03,4,no,0.0,rejected,不推荐,0.15,0.55,0.3916,0.05,simopa-rgb-mask-v1,22
opa_test_059,test,0,341604,73009,toothbrush,toothbrush,prior_pool,prior_04,5,no,0.0,rejected,不推荐,0.55,0.55,0.3916,0.05,simopa-rgb-mask-v1,22
opa_test_059,test,0,341604,73009,toothbrush,toothbrush,prior_pool,prior_05,6,no,0.0,rejected,不推荐,0.52,0.46,0.3916,0.05,simopa-rgb-mask-v1,23
opa_test_059,test,0,341604,73009,toothbrush,toothbrush,prior_pool,prior_06,7,no,0.0,rejected,不推荐,0.25,0.3,0.3916,0.05,simopa-rgb-mask-v1,25
opa_test_059,test,0,341604,73009,toothbrush,toothbrush,prior_pool,prior_07,8,no,0.0,rejected,不推荐,0.6,0.3,0.3916,0.05,simopa-rgb-mask-v1,23
opa_test_059,test,0,341604,73009,toothbrush,toothbrush,prior_pool,prior_08,9,no,0.0,rejected,不推荐,0.6084,0.12,0.3916,0.05,simopa-rgb-mask-v1,23
opa_test_059,test,0,341604,73009,toothbrush,toothbrush,prior_pool,prior_09,10,no,0.0,rejected,不推荐,0.08,0.18,0.3916,0.05,simopa-rgb-mask-v1,22
opa_test_059,test,0,341604,73009,toothbrush,toothbrush,prior_pool,prior_10,11,no,0.0,rejected,不推荐,0.04,0.68,0.3916,0.05,simopa-rgb-mask-v1,22
opa_test_059,test,0,341604,73009,toothbrush,toothbrush,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.6084,0.52,0.3916,0.05,simopa-rgb-mask-v1,23
opa_test_059,test,0,341604,73009,toothbrush,toothbrush,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.3916,0.05,simopa-rgb-mask-v1,26
